Team,SRS,Season,SRS_rank
1137,31332089897711.367,2008,225.0
1138,31332089897713.36,2008,192.0
1139,31332089897729.06,2008,30.0
1140,31332089897728.137,2008,36.0
1141,31332089897715.18,2008,167.0
1142,31332089897709.383,2008,254.0
1143,31332089897725.465,2008,59.0
1144,31332089897706.266,2008,290.0
1145,31332089897703.945,2008,310.0
1146,31332089897707.027,2008,284.0
1147,31332089897707.875,2008,274.0
1148,31332089897713.004,2008,200.0
1149,31332089897703.3,2008,319.0
1150,31332089897722.582,2008,87.0
1151,31332089897715.008,2008,173.0
1152,31332089897708.516,2008,268.0
1153,31332089897720.113,2008,112.0
1154,31332089897700.496,2008,330.0
1155,31332089897732.61,2008,14.0
1156,31332089897720.258,2008,108.0
1157,31332089897706.734,2008,285.0
1158,31332089897715.17,2008,168.0
1159,31332089897712.95,2008,201.0
1160,31332089897720.508,2008,104.0
1161,31332089897710.074,2008,245.0
1162,31332089897708.973,2008,265.0
1163,31332089897731.65,2008,18.0
1164,31332089897704.414,2008,306.0
1165,31332089897718.96,2008,128.0
1166,31332089897724.96,2008,62.0
1167,31332089897703.53,2008,315.0
1168,31332089897722.68,2008,86.0
1169,31332089897719.906,2008,115.0
1170,31332089897700.188,2008,331.0
1171,31332089897703.42,2008,316.0
1172,31332089897729.652,2008,28.0
1173,31332089897724.29,2008,71.0
1174,31332089897712.066,2008,210.0
1175,31332089897707.617,2008,277.0
1176,31332089897711.203,2008,230.0
1177,31332089897720.016,2008,114.0
1178,31332089897710.67,2008,238.0
1179,31332089897730.33,2008,25.0
1180,31332089897709.887,2008,246.0
1181,31332089897737.89,2008,3.0
1182,31332089897725.758,2008,54.0
1183,31332089897703.32,2008,318.0
1184,31332089897707.703,2008,276.0
1185,31332089897713.973,2008,184.0
1186,31332089897710.836,2008,235.0
1187,31332089897711.055,2008,233.0
1189,31332089897713.11,2008,198.0
1190,31332089897713.875,2008,187.0
1191,31332089897712.438,2008,205.0
1192,31332089897704.562,2008,302.0
1193,31332089897712.277,2008,208.0
1194,31332089897711.336,2008,227.0
1195,31332089897704.414,2008,306.0
1196,31332089897727.523,2008,39.0
1197,31332089897703.89,2008,311.0
1198,31332089897708.516,2008,268.0
1199,31332089897725.484,2008,58.0
1200,31332089897717.023,2008,152.0
1201,31332089897714.31,2008,179.0
1202,31332089897704.86,2008,301.0
1203,31332089897715.445,2008,165.0
1204,31332089897717.523,2008,144.0
1205,31332089897713.168,2008,196.0
1206,31332089897723.473,2008,78.0
1207,31332089897734.73,2008,7.0
1208,31332089897721.992,2008,92.0
1209,31332089897709.305,2008,259.0
1210,31332089897726.11,2008,52.0
1211,31332089897731.664,2008,17.0
1212,31332089897695.336,2008,339.0
1214,31332089897712.617,2008,203.0
1216,31332089897709.38,2008,255.0
1217,31332089897707.1,2008,283.0
1218,31332089897710.73,2008,237.0
1219,31332089897713.926,2008,185.0
1220,31332089897711.88,2008,215.0
1221,31332089897715.066,2008,172.0
1222,31332089897723.305,2008,82.0
1223,31332089897699.33,2008,333.0
1224,31332089897697.023,2008,337.0
1225,31332089897706.555,2008,287.0
1226,31332089897706.086,2008,292.0
1227,31332089897720.08,2008,113.0
1228,31332089897726.25,2008,51.0
1229,31332089897724.9,2008,63.0
1231,31332089897731.164,2008,23.0
1232,31332089897717.953,2008,137.0
1233,31332089897711.32,2008,228.0
1234,31332089897717.754,2008,139.0
1235,31332089897719.22,2008,125.0
1236,31332089897713.42,2008,191.0
1237,31332089897724.234,2008,73.0
1238,31332089897702.594,2008,323.0
1239,31332089897711.383,2008,223.0
1240,31332089897701.844,2008,326.0
1241,31332089897712.625,2008,202.0
1242,31332089897742.254,2008,1.0
1243,31332089897731.23,2008,20.0
1244,31332089897703.547,2008,314.0
1245,31332089897724.76,2008,66.0
1246,31332089897724.082,2008,74.0
1247,31332089897717.027,2008,151.0
1248,31332089897713.13,2008,197.0
1249,31332089897715.6,2008,163.0
1250,31332089897709.25,2008,261.0
1251,31332089897713.26,2008,195.0
1252,31332089897712.297,2008,207.0
1253,31332089897705.047,2008,300.0
1254,31332089897711.664,2008,218.0
1255,31332089897701.156,2008,329.0
1256,31332089897701.805,2008,327.0
1257,31332089897732.914,2008,13.0
1258,31332089897699.906,2008,332.0
1259,31332089897715.07,2008,171.0
1260,31332089897713.277,2008,194.0
1261,31332089897720.18,2008,111.0
1263,31332089897702.137,2008,325.0
1264,31332089897710.297,2008,242.0
1265,31332089897716.797,2008,156.0
1266,31332089897733.477,2008,9.0
1267,31332089897717.74,2008,140.0
1268,31332089897724.46,2008,70.0
1269,31332089897725.22,2008,61.0
1270,31332089897709.586,2008,253.0
1271,31332089897694.605,2008,341.0
1272,31332089897737.875,2008,4.0
1273,31332089897707.47,2008,278.0
1274,31332089897727.004,2008,43.0
1275,31332089897723.3,2008,83.0
1276,31332089897718.535,2008,130.0
1277,31332089897731.574,2008,19.0
1278,31332089897726.27,2008,50.0
1279,31332089897726.605,2008,47.0
1280,31332089897728.242,2008,34.0
1281,31332089897727.367,2008,41.0
1282,31332089897710.492,2008,241.0
1283,31332089897722.156,2008,90.0
1284,31332089897704.43,2008,304.0
1285,31332089897714.08,2008,180.0
1286,31332089897711.5,2008,220.0
1287,31332089897706.703,2008,286.0
1288,31332089897715.133,2008,169.0
1290,31332089897703.67,2008,313.0
1291,31332089897715.0,2008,174.0
1292,31332089897713.33,2008,193.0
1293,31332089897713.023,2008,199.0
1294,31332089897711.414,2008,222.0
1295,31332089897719.355,2008,121.0
1296,31332089897708.05,2008,272.0
1298,31332089897712.406,2008,206.0
1299,31332089897705.504,2008,297.0
1300,31332089897694.953,2008,340.0
1301,31332089897720.258,2008,108.0
1304,31332089897726.65,2008,46.0
1305,31332089897720.64,2008,102.0
1306,31332089897708.055,2008,271.0
1307,31332089897729.125,2008,29.0
1308,31332089897721.652,2008,93.0
1309,31332089897714.027,2008,182.0
1310,31332089897717.902,2008,138.0
1311,31332089897709.703,2008,250.0
1312,31332089897691.0,2008,342.0
1313,31332089897706.01,2008,294.0
1314,31332089897738.758,2008,2.0
1316,31332089897697.895,2008,335.0
1317,31332089897718.06,2008,135.0
1318,31332089897716.83,2008,155.0
1319,31332089897716.906,2008,153.0
1320,31332089897719.67,2008,117.0
1321,31332089897714.746,2008,175.0
1322,31332089897707.168,2008,280.0
1323,31332089897731.06,2008,24.0
1324,31332089897718.203,2008,134.0
1325,31332089897721.38,2008,97.0
1326,31332089897728.824,2008,31.0
1328,31332089897727.984,2008,37.0
1329,31332089897725.566,2008,57.0
1330,31332089897719.3,2008,123.0
1331,31332089897724.258,2008,72.0
1332,31332089897728.32,2008,33.0
1333,31332089897711.08,2008,232.0
1334,31332089897717.734,2008,141.0
1335,31332089897705.32,2008,299.0
1336,31332089897719.67,2008,117.0
1337,31332089897710.598,2008,239.0
1338,31332089897731.21,2008,22.0
1339,31332089897709.25,2008,261.0
1340,31332089897720.355,2008,105.0
1341,31332089897697.773,2008,336.0
1342,31332089897707.13,2008,282.0
1343,31332089897706.043,2008,293.0
1344,31332089897723.574,2008,77.0
1345,31332089897728.203,2008,35.0
1346,31332089897710.22,2008,243.0
1347,31332089897704.547,2008,303.0
1348,31332089897724.727,2008,67.0
1349,31332089897705.848,2008,295.0
1350,31332089897716.75,2008,157.0
1351,31332089897719.516,2008,119.0
1352,31332089897717.56,2008,143.0
1353,31332089897714.035,2008,181.0
1354,31332089897702.93,2008,321.0
1355,31332089897708.85,2008,266.0
1356,31332089897724.67,2008,68.0
1357,31332089897712.105,2008,209.0
1358,31332089897717.99,2008,136.0
1359,31332089897706.17,2008,291.0
1360,31332089897718.99,2008,127.0
1361,31332089897722.742,2008,85.0
1362,31332089897710.18,2008,244.0
1363,31332089897709.113,2008,264.0
1364,31332089897719.316,2008,122.0
1365,31332089897716.9,2008,154.0
1366,31332089897704.008,2008,309.0
1367,31332089897706.293,2008,289.0
1368,31332089897712.453,2008,204.0
1369,31332089897704.42,2008,305.0
1371,31332089897720.293,2008,107.0
1372,31332089897720.297,2008,106.0
1373,31332089897720.59,2008,103.0
1374,31332089897707.164,2008,281.0
1375,31332089897723.36,2008,79.0
1376,31332089897722.215,2008,89.0
1378,31332089897721.25,2008,99.0
1379,31332089897720.258,2008,108.0
1380,31332089897702.902,2008,322.0
1381,31332089897711.887,2008,214.0
1382,31332089897711.93,2008,212.0
1383,31332089897705.36,2008,298.0
1384,31332089897704.207,2008,308.0
1385,31332089897718.367,2008,131.0
1386,31332089897726.703,2008,45.0
1387,31332089897717.1,2008,150.0
1388,31332089897728.53,2008,32.0
1389,31332089897707.727,2008,275.0
1390,31332089897732.527,2008,15.0
1391,31332089897707.25,2008,279.0
1392,31332089897705.68,2008,296.0
1393,31332089897727.492,2008,40.0
1394,31332089897708.47,2008,270.0
1395,31332089897715.65,2008,161.0
1396,31332089897724.777,2008,65.0
1397,31332089897734.344,2008,8.0
1398,31332089897711.113,2008,231.0
1399,31332089897709.734,2008,248.0
1400,31332089897733.473,2008,10.0
1401,31332089897731.215,2008,21.0
1402,31332089897708.562,2008,267.0
1403,31332089897723.164,2008,84.0
1404,31332089897709.707,2008,249.0
1405,31332089897712.06,2008,211.0
1406,31332089897710.51,2008,240.0
1407,31332089897709.812,2008,247.0
1408,31332089897716.04,2008,160.0
1409,31332089897722.07,2008,91.0
1410,31332089897709.312,2008,258.0
1411,31332089897697.9,2008,334.0
1412,31332089897724.793,2008,64.0
1413,31332089897703.832,2008,312.0
1414,31332089897716.11,2008,159.0
1415,31332089897706.53,2008,288.0
1416,31332089897721.387,2008,96.0
1417,31332089897737.46,2008,5.0
1418,31332089897713.527,2008,190.0
1419,31332089897709.164,2008,263.0
1420,31332089897718.336,2008,132.0
1421,31332089897715.125,2008,170.0
1422,31332089897719.73,2008,116.0
1423,31332089897715.633,2008,162.0
1424,31332089897725.74,2008,55.0
1425,31332089897730.062,2008,26.0
1426,31332089897714.625,2008,176.0
1427,31332089897707.9,2008,273.0
1428,31332089897724.633,2008,69.0
1429,31332089897719.297,2008,124.0
1430,31332089897711.652,2008,219.0
1431,31332089897720.816,2008,100.0
1433,31332089897723.684,2008,76.0
1434,31332089897719.46,2008,120.0
1435,31332089897726.535,2008,49.0
1436,31332089897714.39,2008,178.0
1437,31332089897725.766,2008,53.0
1438,31332089897723.344,2008,80.0
1439,31332089897726.71,2008,44.0
1440,31332089897709.332,2008,257.0
1441,31332089897709.254,2008,260.0
1442,31332089897709.64,2008,251.0
1443,31332089897725.73,2008,56.0
1444,31332089897721.39,2008,95.0
1445,31332089897702.43,2008,324.0
1447,31332089897710.805,2008,236.0
1448,31332089897723.703,2008,75.0
1449,31332089897725.254,2008,60.0
1450,31332089897732.38,2008,16.0
1451,31332089897714.46,2008,177.0
1452,31332089897733.266,2008,12.0
1453,31332089897717.508,2008,145.0
1454,31332089897715.58,2008,164.0
1455,31332089897717.383,2008,147.0
1456,31332089897713.574,2008,189.0
1457,31332089897721.367,2008,98.0
1458,31332089897735.18,2008,6.0
1459,31332089897711.812,2008,216.0
1460,31332089897719.12,2008,126.0
1461,31332089897713.71,2008,188.0
1462,31332089897733.344,2008,11.0
1463,31332089897711.35,2008,226.0
1464,31332089897711.906,2008,213.0
3102,38266374611985.375,2008,237.0
3103,38266374611983.63,2008,254.0
3104,38266374611986.58,2008,218.0
3105,38266374611979.52,2008,291.0
3106,38266374611975.07,2008,314.0
3107,38266374611990.98,2008,172.0
3108,38266374611976.984,2008,305.0
3110,38266374611988.56,2008,197.0
3111,38266374611981.19,2008,273.0
3112,38266374611993.164,2008,143.0
3113,38266374612008.22,2008,32.0
3114,38266374611998.32,2008,90.0
3115,38266374611977.42,2008,302.0
3116,38266374611999.875,2008,81.0
3117,38266374611993.375,2008,137.0
3119,38266374611987.64,2008,204.0
3120,38266374612007.94,2008,34.0
3122,38266374611979.234,2008,293.0
3123,38266374611993.2,2008,142.0
3124,38266374612017.805,2008,10.0
3125,38266374611982.02,2008,268.0
3126,38266374611970.18,2008,327.0
3127,38266374611987.016,2008,212.0
3129,38266374611996.484,2008,103.0
3130,38266374612000.95,2008,75.0
3131,38266374611997.21,2008,99.0
3132,38266374612002.73,2008,66.0
3133,38266374611991.48,2008,166.0
3135,38266374611969.18,2008,331.0
3137,38266374611988.55,2008,198.0
3138,38266374611986.46,2008,222.0
3139,38266374611993.13,2008,144.0
3140,38266374611994.25,2008,126.0
3141,38266374611985.484,2008,235.0
3142,38266374611986.48,2008,221.0
3143,38266374612011.336,2008,24.0
3144,38266374611978.2,2008,298.0
3145,38266374611986.9,2008,214.0
3146,38266374611969.67,2008,328.0
3147,38266374611969.25,2008,330.0
3148,38266374611973.65,2008,320.0
3149,38266374611971.94,2008,325.0
3150,38266374611997.56,2008,96.0
3151,38266374612003.25,2008,61.0
3152,38266374611985.93,2008,230.0
3153,38266374611996.87,2008,102.0
3155,38266374611994.18,2008,129.0
3156,38266374611993.266,2008,139.0
3157,38266374611982.52,2008,263.0
3158,38266374611985.15,2008,239.0
3159,38266374611964.125,2008,337.0
3160,38266374612004.74,2008,50.0
3161,38266374611980.78,2008,277.0
3162,38266374611981.76,2008,269.0
3163,38266374612036.914,2008,1.0
3164,38266374611995.23,2008,118.0
3165,38266374611992.71,2008,148.0
3166,38266374611998.74,2008,88.0
3167,38266374611985.016,2008,240.0
3168,38266374611982.555,2008,261.0
3169,38266374611973.37,2008,322.0
3170,38266374611974.63,2008,316.0
3171,38266374611986.09,2008,228.0
3172,38266374611992.67,2008,149.0
3173,38266374612001.61,2008,72.0
3174,38266374611985.91,2008,231.0
3175,38266374611990.66,2008,178.0
3176,38266374611989.15,2008,191.0
3177,38266374612012.56,2008,21.0
3178,38266374611980.06,2008,287.0
3179,38266374612002.14,2008,69.0
3180,38266374611995.21,2008,119.0
3181,38266374612017.39,2008,11.0
3182,38266374611996.19,2008,105.0
3183,38266374611988.95,2008,193.0
3184,38266374611987.555,2008,206.0
3185,38266374611992.22,2008,158.0
3186,38266374611976.76,2008,308.0
3187,38266374611990.75,2008,177.0
3189,38266374611985.73,2008,232.0
3190,38266374611994.14,2008,131.0
3191,38266374611999.78,2008,82.0
3192,38266374611983.59,2008,255.0
3193,38266374611995.56,2008,112.0
3194,38266374611981.53,2008,271.0
3195,38266374611990.94,2008,173.0
3196,38266374612000.16,2008,79.0
3197,38266374611980.98,2008,276.0
3198,38266374611988.92,2008,194.0
3199,38266374612005.2,2008,48.0
3200,38266374611976.63,2008,310.0
3201,38266374611998.36,2008,89.0
3202,38266374611984.57,2008,242.0
3203,38266374612009.11,2008,30.0
3204,38266374611987.625,2008,205.0
3205,38266374611980.13,2008,285.0
3206,38266374611983.48,2008,256.0
3207,38266374612000.94,2008,76.0
3208,38266374612009.53,2008,28.0
3209,38266374611981.586,2008,270.0
3210,38266374612008.43,2008,31.0
3211,38266374612006.234,2008,42.0
3212,38266374611964.19,2008,336.0
3214,38266374611987.48,2008,207.0
3216,38266374612004.375,2008,53.0
3217,38266374611988.79,2008,196.0
3218,38266374611986.15,2008,226.0
3219,38266374611984.14,2008,243.0
3220,38266374611983.97,2008,246.0
3221,38266374611986.86,2008,215.0
3222,38266374611992.625,2008,150.0
3224,38266374611967.61,2008,332.0
3225,38266374611976.12,2008,313.0
3226,38266374611991.41,2008,168.0
3227,38266374611985.61,2008,233.0
3228,38266374612006.56,2008,39.0
3229,38266374612007.42,2008,36.0
3231,38266374612003.43,2008,59.0
3232,38266374611994.805,2008,121.0
3233,38266374611992.55,2008,153.0
3234,38266374612006.33,2008,40.0
3235,38266374612009.84,2008,27.0
3236,38266374611986.17,2008,225.0
3237,38266374611990.45,2008,181.0
3238,38266374611980.516,2008,281.0
3239,38266374611989.85,2008,186.0
3240,38266374611980.15,2008,284.0
3241,38266374612005.87,2008,43.0
3242,38266374612003.53,2008,58.0
3243,38266374612012.336,2008,22.0
3244,38266374611986.03,2008,229.0
3245,38266374611985.31,2008,238.0
3246,38266374612001.83,2008,71.0
3247,38266374611990.27,2008,183.0
3248,38266374611983.77,2008,252.0
3249,38266374611981.37,2008,272.0
3250,38266374611986.62,2008,217.0
3251,38266374612004.57,2008,52.0
3252,38266374611977.586,2008,301.0
3253,38266374611982.61,2008,260.0
3254,38266374611992.625,2008,150.0
3255,38266374611983.1,2008,258.0
3256,38266374611993.8,2008,135.0
3257,38266374612017.89,2008,9.0
3258,38266374611992.85,2008,146.0
3259,38266374611986.984,2008,213.0
3260,38266374611983.67,2008,253.0
3261,38266374612023.25,2008,4.0
3263,38266374611981.16,2008,274.0
3264,38266374611993.25,2008,140.0
3265,38266374612005.56,2008,44.0
3266,38266374612004.87,2008,49.0
3267,38266374611993.97,2008,133.0
3268,38266374612021.95,2008,5.0
3269,38266374611992.75,2008,147.0
3270,38266374611971.28,2008,326.0
3271,38266374611986.81,2008,216.0
3272,38266374611982.164,2008,265.0
3273,38266374611972.875,2008,324.0
3274,38266374611993.66,2008,136.0
3275,38266374611996.01,2008,107.0
3276,38266374612003.6,2008,57.0
3277,38266374612006.26,2008,41.0
3278,38266374612007.19,2008,37.0
3279,38266374611998.09,2008,91.0
3280,38266374612001.11,2008,74.0
3281,38266374611994.66,2008,124.0
3282,38266374611984.03,2008,245.0
3283,38266374611991.58,2008,165.0
3284,38266374611983.875,2008,248.0
3285,38266374611999.16,2008,85.0
3286,38266374611990.234,2008,184.0
3287,38266374611985.42,2008,236.0
3288,38266374611986.11,2008,227.0
3290,38266374611974.13,2008,317.0
3291,38266374611979.14,2008,294.0
3292,38266374612005.5,2008,45.0
3293,38266374611995.59,2008,111.0
3294,38266374611988.81,2008,195.0
3295,38266374611993.36,2008,138.0
3296,38266374611987.3,2008,209.0
3298,38266374611977.164,2008,303.0
3299,38266374611997.87,2008,94.0
3301,38266374612008.016,2008,33.0
3304,38266374612009.44,2008,29.0
3305,38266374611991.38,2008,169.0
3306,38266374611979.73,2008,290.0
3307,38266374612004.72,2008,51.0
3308,38266374611994.695,2008,122.0
3309,38266374611988.44,2008,200.0
3310,38266374611984.04,2008,244.0
3311,38266374611973.05,2008,323.0
3312,38266374611980.625,2008,279.0
3313,38266374611966.38,2008,333.0
3314,38266374612024.305,2008,3.0
3316,38266374611977.73,2008,300.0
3317,38266374611990.836,2008,175.0
3318,38266374611987.945,2008,203.0
3319,38266374611981.11,2008,275.0
3320,38266374611992.21,2008,159.0
3321,38266374611988.5,2008,199.0
3322,38266374611979.75,2008,289.0
3323,38266374612020.28,2008,7.0
3324,38266374611997.84,2008,95.0
3325,38266374611995.34,2008,116.0
3326,38266374612011.51,2008,23.0
3328,38266374612016.64,2008,12.0
3329,38266374612015.9,2008,14.0
3330,38266374612013.11,2008,19.0
3331,38266374611994.09,2008,132.0
3332,38266374611997.26,2008,98.0
3333,38266374611993.88,2008,134.0
3334,38266374611983.83,2008,250.0
3335,38266374611976.336,2008,312.0
3336,38266374611998.086,2008,92.0
3337,38266374611996.44,2008,104.0
3338,38266374612014.055,2008,17.0
3339,38266374611991.76,2008,164.0
3340,38266374611994.46,2008,125.0
3341,38266374611989.81,2008,187.0
3342,38266374611965.375,2008,334.0
3343,38266374611980.734,2008,278.0
3344,38266374611995.75,2008,109.0
3345,38266374612003.0,2008,63.0
3346,38266374611995.336,2008,117.0
3347,38266374611994.21,2008,127.0
3348,38266374611987.3,2008,209.0
3349,38266374611990.85,2008,174.0
3350,38266374611995.836,2008,108.0
3351,38266374611982.664,2008,259.0
3352,38266374611999.234,2008,84.0
3353,38266374612018.42,2008,8.0
3354,38266374611979.81,2008,288.0
3355,38266374612003.26,2008,60.0
3356,38266374611992.336,2008,157.0
3357,38266374611990.78,2008,176.0
3358,38266374611964.83,2008,335.0
3359,38266374611993.08,2008,145.0
3360,38266374611997.016,2008,101.0
3361,38266374612001.24,2008,73.0
3362,38266374611990.66,2008,178.0
3363,38266374611976.67,2008,309.0
3364,38266374611996.14,2008,106.0
3365,38266374611994.2,2008,128.0
3366,38266374611973.78,2008,318.0
3367,38266374611969.34,2008,329.0
3368,38266374611978.35,2008,297.0
3369,38266374611992.16,2008,160.0
3371,38266374611997.9,2008,93.0
3372,38266374611984.805,2008,241.0
3373,38266374611989.42,2008,189.0
3374,38266374612002.86,2008,65.0
3375,38266374611990.375,2008,182.0
3376,38266374612000.2,2008,78.0
3378,38266374611999.06,2008,86.0
3379,38266374611995.375,2008,115.0
3380,38266374611978.14,2008,299.0
3381,38266374611973.38,2008,321.0
3382,38266374611992.37,2008,156.0
3383,38266374611979.47,2008,292.0
3384,38266374611977.016,2008,304.0
3385,38266374612004.24,2008,54.0
3386,38266374611995.62,2008,110.0
3387,38266374611989.52,2008,188.0
3388,38266374611991.266,2008,171.0
3389,38266374611992.11,2008,161.0
3390,38266374612020.805,2008,6.0
3391,38266374611974.69,2008,315.0
3392,38266374611982.51,2008,264.0
3393,38266374612010.016,2008,26.0
3394,38266374611978.734,2008,295.0
3395,38266374612007.89,2008,35.0
3396,38266374612002.31,2008,68.0
3397,38266374612026.95,2008,2.0
3398,38266374611982.09,2008,267.0
3399,38266374611983.305,2008,257.0
3400,38266374612013.72,2008,18.0
3401,38266374612014.625,2008,16.0
3402,38266374611991.48,2008,166.0
3403,38266374612003.805,2008,55.0
3404,38266374611976.484,2008,311.0
3405,38266374611986.31,2008,224.0
3406,38266374611994.17,2008,130.0
3407,38266374611987.27,2008,211.0
3408,38266374611995.42,2008,114.0
3409,38266374611988.17,2008,202.0
3410,38266374611976.82,2008,307.0
3411,38266374611973.66,2008,319.0
3412,38266374611994.664,2008,123.0
3413,38266374611995.53,2008,113.0
3414,38266374611980.375,2008,283.0
3415,38266374611992.39,2008,155.0
3416,38266374611986.375,2008,223.0
3417,38266374612000.12,2008,80.0
3418,38266374611982.555,2008,261.0
3419,38266374611992.625,2008,150.0
3420,38266374611983.93,2008,247.0
3421,38266374611980.125,2008,286.0
3422,38266374611978.72,2008,296.0
3423,38266374611989.95,2008,185.0
3424,38266374611985.5,2008,234.0
3425,38266374612000.766,2008,77.0
3426,38266374611991.84,2008,163.0
3427,38266374611991.945,2008,162.0
3428,38266374612010.6,2008,25.0
3429,38266374611983.875,2008,248.0
3430,38266374611987.48,2008,207.0
3431,38266374612002.69,2008,67.0
3433,38266374612002.07,2008,70.0
3434,38266374611990.484,2008,180.0
3435,38266374612016.45,2008,13.0
3436,38266374611997.18,2008,100.0
3437,38266374612002.93,2008,64.0
3438,38266374612012.914,2008,20.0
3439,38266374611999.53,2008,83.0
3441,38266374611998.94,2008,87.0
3442,38266374611989.125,2008,192.0
3443,38266374612005.375,2008,46.0
3444,38266374611991.32,2008,170.0
3445,38266374611960.17,2008,338.0
3447,38266374611976.87,2008,306.0
3448,38266374611997.41,2008,97.0
3449,38266374611994.945,2008,120.0
3450,38266374611980.414,2008,282.0
3451,38266374611986.54,2008,219.0
3452,38266374612015.77,2008,15.0
3453,38266374612003.17,2008,62.0
3454,38266374611993.25,2008,140.0
3455,38266374611983.805,2008,251.0
3456,38266374611992.44,2008,154.0
3457,38266374611988.19,2008,201.0
3458,38266374612005.33,2008,47.0
3459,38266374611980.62,2008,280.0
3460,38266374611989.3,2008,190.0
3461,38266374612006.84,2008,38.0
3462,38266374612003.74,2008,56.0
3463,38266374611982.13,2008,266.0
3464,38266374611986.5,2008,220.0
1102,-9113340998509.082,2009,206.0
1103,-9113340998501.553,2009,93.0
1104,-9113340998501.975,2009,96.0
1105,-9113340998523.494,2009,339.0
1106,-9113340998509.469,2009,209.0
1107,-9113340998511.611,2009,241.0
1108,-9113340998529.037,2009,345.0
1110,-9113340998505.398,2009,137.0
1111,-9113340998513.55,2009,269.0
1112,-9113340998494.855,2009,39.0
1113,-9113340998489.805,2009,13.0
1114,-9113340998506.38,2009,155.0
1115,-9113340998519.06,2009,316.0
1116,-9113340998503.566,2009,117.0
1117,-9113340998510.688,2009,228.0
1119,-9113340998515.559,2009,288.0
1120,-9113340998497.604,2009,61.0
1122,-9113340998508.953,2009,199.0
1123,-9113340998511.205,2009,237.0
1124,-9113340998495.209,2009,41.0
1125,-9113340998504.436,2009,126.0
1126,-9113340998516.336,2009,294.0
1127,-9113340998508.092,2009,185.0
1129,-9113340998506.05,2009,150.0
1130,-9113340998496.896,2009,54.0
1131,-9113340998507.768,2009,177.0
1132,-9113340998506.016,2009,149.0
1133,-9113340998504.627,2009,129.0
1135,-9113340998517.215,2009,303.0
1136,-9113340998520.658,2009,326.0
1137,-9113340998516.89,2009,300.0
1138,-9113340998503.81,2009,119.0
1139,-9113340998495.836,2009,46.0
1140,-9113340998490.643,2009,18.0
1141,-9113340998512.396,2009,251.0
1142,-9113340998513.117,2009,264.0
1143,-9113340998493.158,2009,28.0
1144,-9113340998512.734,2009,254.0
1145,-9113340998511.219,2009,238.0
1146,-9113340998519.959,2009,321.0
1147,-9113340998512.762,2009,257.0
1148,-9113340998514.84,2009,278.0
1149,-9113340998518.162,2009,310.0
1150,-9113340998505.557,2009,145.0
1151,-9113340998510.758,2009,230.0
1152,-9113340998511.057,2009,235.0
1153,-9113340998498.89,2009,75.0
1154,-9113340998510.06,2009,218.0
1155,-9113340998490.924,2009,20.0
1156,-9113340998498.58,2009,73.0
1157,-9113340998515.637,2009,290.0
1158,-9113340998506.766,2009,161.0
1159,-9113340998517.877,2009,308.0
1160,-9113340998507.045,2009,167.0
1161,-9113340998507.207,2009,169.0
1162,-9113340998514.604,2009,276.0
1163,-9113340998486.514,2009,5.0
1164,-9113340998513.652,2009,271.0
1165,-9113340998502.344,2009,100.0
1166,-9113340998497.662,2009,62.0
1167,-9113340998514.67,2009,277.0
1168,-9113340998508.387,2009,190.0
1169,-9113340998502.66,2009,103.0
1170,-9113340998522.516,2009,336.0
1171,-9113340998518.945,2009,315.0
1172,-9113340998497.24,2009,57.0
1173,-9113340998499.932,2009,83.0
1174,-9113340998510.523,2009,225.0
1175,-9113340998518.137,2009,309.0
1176,-9113340998510.168,2009,219.0
1177,-9113340998508.014,2009,184.0
1178,-9113340998512.814,2009,258.0
1179,-9113340998505.08,2009,135.0
1180,-9113340998506.174,2009,152.0
1181,-9113340998486.225,2009,4.0
1182,-9113340998500.562,2009,84.0
1183,-9113340998513.56,2009,270.0
1184,-9113340998506.754,2009,160.0
1185,-9113340998516.906,2009,301.0
1186,-9113340998511.74,2009,244.0
1187,-9113340998508.707,2009,195.0
1188,-9113340998521.533,2009,330.0
1189,-9113340998516.666,2009,298.0
1190,-9113340998503.484,2009,115.0
1191,-9113340998503.809,2009,118.0
1192,-9113340998522.541,2009,337.0
1193,-9113340998507.566,2009,172.0
1194,-9113340998514.922,2009,280.0
1195,-9113340998517.518,2009,305.0
1196,-9113340998494.566,2009,35.0
1197,-9113340998521.877,2009,333.0
1198,-9113340998513.379,2009,266.0
1199,-9113340998495.441,2009,44.0
1200,-9113340998520.645,2009,325.0
1201,-9113340998508.367,2009,189.0
1202,-9113340998521.244,2009,329.0
1203,-9113340998508.008,2009,182.0
1204,-9113340998518.365,2009,312.0
1205,-9113340998512.03,2009,249.0
1206,-9113340998501.46,2009,91.0
1207,-9113340998492.77,2009,25.0
1208,-9113340998508.414,2009,191.0
1209,-9113340998511.66,2009,242.0
1210,-9113340998500.78,2009,86.0
1211,-9113340998486.555,2009,6.0
1212,-9113340998526.791,2009,344.0
1214,-9113340998514.545,2009,274.0
1216,-9113340998518.195,2009,311.0
1217,-9113340998512.459,2009,252.0
1218,-9113340998509.03,2009,204.0
1219,-9113340998517.834,2009,306.0
1220,-9113340998508.771,2009,196.0
1221,-9113340998508.902,2009,198.0
1222,-9113340998497.453,2009,60.0
1223,-9113340998521.242,2009,328.0
1224,-9113340998521.701,2009,332.0
1225,-9113340998505.436,2009,138.0
1226,-9113340998508.0,2009,181.0
1227,-9113340998504.375,2009,124.0
